# Renewables.ninja Weather (Point API) - 54.200, 8.900 - Version: 1.0 - License: https://science.nasa.gov/earth-science/earth-science-data/data-information-policy - Reference: https://www.renewables.ninja/
# Units: time in UTC, local_time in Europe/Berlin, t2m in ºC, prectotland in mm/h, precsnoland in mm/h, snomas in kg/m², rhoa in kg/m³, swgdn in W/m², swtdn in W/m², cldtot in fraction
# {"units": {"time": "UTC", "local_time": "Europe/Berlin", "t2m": "\u00baC", "prectotland": "mm/h", "precsnoland": "mm/h", "snomas": "kg/m\u00b2", "rhoa": "kg/m\u00b3", "swgdn": "W/m\u00b2", "swtdn": "W/m\u00b2", "cldtot": "fraction"}, "params": {"local_time": true, "header": true, "lat": "54.2", "lon": "8.9", "date_from": "2022-01-01", "date_to": "2022-12-31", "dataset": "merra2", "var_t2m": true, "var_prectotland": true, "var_precsnoland": true, "var_snomas": true, "var_rhoa": true, "var_swgdn": true, "var_swtdn": true, "var_cldtot": true}}
time,local_time,t2m,prectotland,precsnoland,snomas,rhoa,swgdn,swtdn,cldtot
2022-06-06 22:00,2022-06-07 00:00,12.657,0.091,0,0,1.227,0,0,0.440
2022-06-06 23:00,2022-06-07 01:00,12.335,0.152,0,0,1.228,0,0,0.463
2022-06-07 00:00,2022-06-07 02:00,11.981,0.308,0,0,1.229,0,0,0.533
2022-06-07 01:00,2022-06-07 03:00,11.816,0.458,0,0,1.230,0,0,0.694
2022-06-07 02:00,2022-06-07 04:00,11.826,0.538,0,0,1.229,0.001,0.014,0.800
2022-06-07 03:00,2022-06-07 05:00,11.923,0.472,0,0,1.228,11.414,73.303,0.758
2022-06-07 04:00,2022-06-07 06:00,12.281,0.370,0,0,1.226,54.747,246.284,0.704
2022-06-07 05:00,2022-06-07 07:00,12.826,0.265,0,0,1.224,115.116,430.935,0.658
2022-06-07 06:00,2022-06-07 08:00,13.409,0.180,0,0,1.221,208.323,614.376,0.504
2022-06-07 07:00,2022-06-07 09:00,14.052,0.180,0,0,1.219,346.175,784.146,0.414
2022-06-07 08:00,2022-06-07 10:00,14.647,0.169,0,0,1.217,435.282,928.646,0.484
2022-06-07 09:00,2022-06-07 11:00,14.876,0.195,0,0,1.217,475.152,1037.960,0.509
2022-06-07 10:00,2022-06-07 12:00,14.910,0.170,0,0,1.217,474.887,1105.008,0.496
2022-06-07 11:00,2022-06-07 13:00,14.861,0.125,0,0,1.218,474.970,1124.600,0.467
2022-06-07 12:00,2022-06-07 14:00,14.732,0.089,0,0,1.218,481.151,1096.048,0.487
2022-06-07 13:00,2022-06-07 15:00,14.567,0.062,0,0,1.219,472.861,1020.890,0.421
2022-06-07 14:00,2022-06-07 16:00,14.408,0.046,0,0,1.220,439.617,904.380,0.394
2022-06-07 15:00,2022-06-07 17:00,14.267,0.033,0,0,1.221,346.003,754.530,0.429
2022-06-07 16:00,2022-06-07 18:00,14.071,0.021,0,0,1.221,257.354,581.400,0.418
2022-06-07 17:00,2022-06-07 19:00,13.814,0.021,0,0,1.222,166.184,397.002,0.530
2022-06-07 18:00,2022-06-07 20:00,13.487,0.011,0,0,1.223,67.457,213.775,0.507
2022-06-07 19:00,2022-06-07 21:00,13.127,0.013,0,0,1.223,10.843,48.052,0.463
2022-06-07 20:00,2022-06-07 22:00,12.938,0.024,0,0,1.223,0,0,0.465
2022-06-07 21:00,2022-06-07 23:00,12.893,0.023,0,0,1.223,0,0,0.447
2022-06-07 22:00,2022-06-08 00:00,12.813,0.021,0,0,1.223,0,0,0.379
2022-06-07 23:00,2022-06-08 01:00,12.572,0.012,0,0,1.223,0,0,0.218
2022-06-08 00:00,2022-06-08 02:00,12.102,0.010,0,0,1.223,0,0,0.103
2022-06-08 01:00,2022-06-08 03:00,11.731,0.008,0,0,1.223,0,0,0.113
2022-06-08 02:00,2022-06-08 04:00,11.476,0.006,0,0,1.223,0.004,0.027,0.227
2022-06-08 03:00,2022-06-08 05:00,11.739,0.006,0,0,1.224,25.266,75.138,0.299
2022-06-08 04:00,2022-06-08 06:00,12.810,0.006,0,0,1.224,109.132,248.034,0.323
2022-06-08 05:00,2022-06-08 07:00,13.528,0.006,0,0,1.223,229.535,432.491,0.307
2022-06-08 06:00,2022-06-08 08:00,14.288,0.005,0,0,1.220,352.450,615.876,0.384
2022-06-08 07:00,2022-06-08 09:00,15.095,0.003,0,0,1.217,487.898,785.396,0.532
2022-06-08 08:00,2022-06-08 10:00,16.007,0.004,0,0,1.214,659.582,929.760,0.631
2022-06-08 09:00,2022-06-08 11:00,16.818,0.008,0,0,1.210,749.600,1038.960,0.309
2022-06-08 10:00,2022-06-08 12:00,17.577,0.012,0,0,1.205,810.230,1105.780,0.170
2022-06-08 11:00,2022-06-08 13:00,18.176,0.023,0,0,1.201,778.624,1125.600,0.320
2022-06-08 12:00,2022-06-08 14:00,18.670,0.041,0,0,1.197,693.842,1096.820,0.544
2022-06-08 13:00,2022-06-08 15:00,19.018,0.072,0,0,1.193,603.234,1021.776,0.654
2022-06-08 14:00,2022-06-08 16:00,19.122,0.099,0,0,1.191,499.270,905.494,0.789
2022-06-08 15:00,2022-06-08 17:00,18.858,0.148,0,0,1.191,335.355,755.744,0.941
2022-06-08 16:00,2022-06-08 18:00,18.418,0.161,0,0,1.192,197.904,582.864,0.973
2022-06-08 17:00,2022-06-08 19:00,17.836,0.195,0,0,1.194,110.436,398.540,0.986
2022-06-08 18:00,2022-06-08 20:00,16.894,0.376,0,0,1.197,33.400,215.471,0.991
2022-06-08 19:00,2022-06-08 21:00,16.058,0.449,0,0,1.200,4.283,49.496,0.989
2022-06-08 20:00,2022-06-08 22:00,15.578,0.471,0,0,1.203,0,0,0.987
2022-06-08 21:00,2022-06-08 23:00,15.274,0.480,0,0,1.205,0,0,0.990
2022-06-08 22:00,2022-06-09 00:00,15.090,0.616,0,0,1.206,0,0,0.992
2022-06-08 23:00,2022-06-09 01:00,14.917,0.782,0,0,1.207,0,0,0.993
2022-06-09 00:00,2022-06-09 02:00,14.752,0.855,0,0,1.208,0,0,0.992
2022-06-09 01:00,2022-06-09 03:00,14.578,0.785,0,0,1.209,0,0,0.977
2022-06-09 02:00,2022-06-09 04:00,14.338,0.533,0,0,1.210,0,0.045,0.963
2022-06-09 03:00,2022-06-09 05:00,14.139,0.250,0,0,1.212,10.621,76.855,0.943
2022-06-09 04:00,2022-06-09 06:00,14.357,0.185,0,0,1.213,67.637,249.659,0.846
2022-06-09 05:00,2022-06-09 07:00,14.752,0.212,0,0,1.213,173.605,433.973,0.779
2022-06-09 06:00,2022-06-09 08:00,15.294,0.213,0,0,1.212,291.042,617.126,0.642
2022-06-09 07:00,2022-06-09 09:00,15.858,0.192,0,0,1.211,417.259,786.534,0.440
2022-06-09 08:00,2022-06-09 10:00,16.401,0.192,0,0,1.210,524.020,930.760,0.316
2022-06-09 09:00,2022-06-09 11:00,16.840,0.157,0,0,1.209,650.142,1039.888,0.255
2022-06-09 10:00,2022-06-09 12:00,17.084,0.099,0,0,1.210,731.166,1106.732,0.193
2022-06-09 11:00,2022-06-09 13:00,17.181,0.050,0,0,1.211,769.852,1126.480,0.155
2022-06-09 12:00,2022-06-09 14:00,17.156,0.022,0,0,1.212,760.564,1097.772,0.156
2022-06-09 13:00,2022-06-09 15:00,17.068,0.010,0,0,1.213,732.160,1022.716,0.155
2022-06-09 14:00,2022-06-09 16:00,16.792,0.005,0,0,1.215,641.204,906.494,0.117
2022-06-09 15:00,2022-06-09 17:00,16.321,0.004,0,0,1.218,532.338,756.780,0.069
2022-06-09 16:00,2022-06-09 18:00,15.713,0.007,0,0,1.221,385.160,584.114,0.074
2022-06-09 17:00,2022-06-09 19:00,15.083,0.012,0,0,1.224,245.228,399.984,0.070
2022-06-09 18:00,2022-06-09 20:00,14.410,0.014,0,0,1.226,111.490,217.059,0.129
2022-06-09 19:00,2022-06-09 21:00,13.644,0.020,0,0,1.229,17.668,50.865,0.186
2022-06-09 20:00,2022-06-09 22:00,13.168,0.023,0,0,1.231,0,0,0.267
2022-06-09 21:00,2022-06-09 23:00,12.986,0.024,0,0,1.232,0,0,0.291
2022-06-09 22:00,2022-06-10 00:00,12.762,0.017,0,0,1.233,0,0,0.277
2022-06-09 23:00,2022-06-10 01:00,12.522,0.009,0,0,1.233,0,0,0.187
2022-06-10 00:00,2022-06-10 02:00,12.199,0.006,0,0,1.233,0,0,0.133
2022-06-10 01:00,2022-06-10 03:00,11.831,0.002,0,0,1.234,0,0,0.073
2022-06-10 02:00,2022-06-10 04:00,11.465,0.001,0,0,1.234,0.011,0.068,0.036
2022-06-10 03:00,2022-06-10 05:00,11.590,0.003,0,0,1.235,32.307,78.464,0.010
2022-06-10 04:00,2022-06-10 06:00,13.038,0.002,0,0,1.236,140.889,251.159,0.032
2022-06-10 05:00,2022-06-10 07:00,14.042,0,0,0,1.233,279.664,435.310,0.062
2022-06-10 06:00,2022-06-10 08:00,15.309,0,0,0,1.229,426.656,618.264,0.034
2022-06-10 07:00,2022-06-10 09:00,16.559,0,0,0,1.223,570.354,787.610,0.025
2022-06-10 08:00,2022-06-10 10:00,17.462,0,0,0,1.220,702.626,931.646,0.017
2022-06-10 09:00,2022-06-10 11:00,18.024,0,0,0,1.217,795.806,1040.840,0.026
2022-06-10 10:00,2022-06-10 12:00,18.438,0,0,0,1.215,850.916,1107.508,0.220
2022-06-10 11:00,2022-06-10 13:00,18.730,0.006,0,0,1.213,804.160,1127.100,0.654
2022-06-10 12:00,2022-06-10 14:00,18.628,0.025,0,0,1.213,559.280,1098.548,0.897
2022-06-10 13:00,2022-06-10 15:00,18.284,0.046,0,0,1.213,380.802,1023.604,0.964
2022-06-10 14:00,2022-06-10 16:00,18.085,0.054,0,0,1.213,333.074,907.380,0.927
2022-06-10 15:00,2022-06-10 17:00,18.048,0.045,0,0,1.213,329.186,757.780,0.676
2022-06-10 16:00,2022-06-10 18:00,17.955,0.046,0,0,1.212,259.277,585.250,0.481
2022-06-10 17:00,2022-06-10 19:00,17.693,0.047,0,0,1.213,166.264,401.290,0.491
2022-06-10 18:00,2022-06-10 20:00,17.152,0.083,0,0,1.213,64.740,218.496,0.554
2022-06-10 19:00,2022-06-10 21:00,16.364,0.073,0,0,1.215,9.824,52.132,0.526
2022-06-10 20:00,2022-06-10 22:00,15.957,0.073,0,0,1.216,0,0,0.481
2022-06-10 21:00,2022-06-10 23:00,15.692,0.062,0,0,1.217,0,0,0.500
2022-06-10 22:00,2022-06-11 00:00,15.490,0.081,0,0,1.219,0,0,0.587
2022-06-10 23:00,2022-06-11 01:00,15.292,0.085,0,0,1.220,0,0,0.669
2022-06-11 00:00,2022-06-11 02:00,15.224,0.081,0,0,1.221,0,0,0.693
2022-06-11 01:00,2022-06-11 03:00,15.083,0.079,0,0,1.222,0,0,0.526
2022-06-11 02:00,2022-06-11 04:00,14.787,0.070,0,0,1.222,0.009,0.096,0.421
2022-06-11 03:00,2022-06-11 05:00,14.858,0.024,0,0,1.222,20.474,79.953,0.390
2022-06-11 04:00,2022-06-11 06:00,15.734,0.029,0,0,1.221,100.396,252.544,0.394
2022-06-11 05:00,2022-06-11 07:00,16.304,0.024,0,0,1.221,209.413,436.560,0.299
2022-06-11 06:00,2022-06-11 08:00,16.873,0.020,0,0,1.219,367.172,619.376,0.174
2022-06-11 07:00,2022-06-11 09:00,17.353,0.008,0,0,1.218,545.184,788.510,0.059
2022-06-11 08:00,2022-06-11 10:00,17.836,0.003,0,0,1.217,688.884,932.510,0.031
2022-06-11 09:00,2022-06-11 11:00,18.214,0.001,0,0,1.216,786.060,1041.460,0.017
2022-06-11 10:00,2022-06-11 12:00,18.436,0.001,0,0,1.216,845.294,1108.232,0.028
2022-06-11 11:00,2022-06-11 13:00,18.494,0.001,0,0,1.217,864.964,1127.752,0.041
2022-06-11 12:00,2022-06-11 14:00,18.358,0,0,0,1.218,841.056,1099.272,0.011
2022-06-11 13:00,2022-06-11 15:00,18.093,0,0,0,1.220,786.864,1024.240,0.005
2022-06-11 14:00,2022-06-11 16:00,17.760,0,0,0,1.222,689.322,908.130,0.032
2022-06-11 15:00,2022-06-11 17:00,17.401,0,0,0,1.223,560.556,758.780,0.017
2022-06-11 16:00,2022-06-11 18:00,17.006,0,0,0,1.223,412.128,586.364,0.074
2022-06-11 17:00,2022-06-11 19:00,16.505,0,0,0,1.224,255.913,402.502,0.037
2022-06-11 18:00,2022-06-11 20:00,15.769,0,0,0,1.225,120.779,219.852,0.005
2022-06-11 19:00,2022-06-11 21:00,14.498,0,0,0,1.227,20.676,53.321,0.048
2022-06-11 20:00,2022-06-11 22:00,14.026,0,0,0,1.227,0,0,0.241
2022-06-11 21:00,2022-06-11 23:00,13.891,0.004,0,0,1.228,0,0,0.434
2022-06-11 22:00,2022-06-12 00:00,13.492,0.009,0,0,1.228,0,0,0.432
2022-06-11 23:00,2022-06-12 01:00,13.194,0.010,0,0,1.228,0,0,0.712
2022-06-12 00:00,2022-06-12 02:00,12.974,0.013,0,0,1.228,0,0,0.925
2022-06-12 01:00,2022-06-12 03:00,12.937,0.026,0,0,1.229,0,0,0.947
2022-06-12 02:00,2022-06-12 04:00,12.979,0.041,0,0,1.229,0.020,0.130,0.945
2022-06-12 03:00,2022-06-12 05:00,13.467,0.088,0,0,1.230,18.027,81.323,0.872
2022-06-12 04:00,2022-06-12 06:00,14.287,0.171,0,0,1.230,66.170,253.794,0.836
2022-06-12 05:00,2022-06-12 07:00,14.775,0.152,0,0,1.229,127.031,437.616,0.765
2022-06-12 06:00,2022-06-12 08:00,15.408,0.234,0,0,1.227,180.516,620.340,0.721
2022-06-12 07:00,2022-06-12 09:00,16.229,0.307,0,0,1.223,315.887,789.360,0.641
2022-06-12 08:00,2022-06-12 10:00,16.928,0.306,0,0,1.221,449.491,933.146,0.410
2022-06-12 09:00,2022-06-12 11:00,17.790,0.237,0,0,1.217,660.550,1042.112,0.153
2022-06-12 10:00,2022-06-12 12:00,18.511,0.132,0,0,1.214,822.172,1108.732,0.053
2022-06-12 11:00,2022-06-12 13:00,18.684,0.053,0,0,1.214,843.052,1128.480,0.172
2022-06-12 12:00,2022-06-12 14:00,18.447,0.026,0,0,1.215,812.364,1099.820,0.321
2022-06-12 13:00,2022-06-12 15:00,18.015,0.012,0,0,1.217,700.378,1025.004,0.265
2022-06-12 14:00,2022-06-12 16:00,17.482,0.008,0,0,1.219,623.894,908.880,0.187
2022-06-12 15:00,2022-06-12 17:00,16.969,0.004,0,0,1.221,524.382,759.630,0.097
2022-06-12 16:00,2022-06-12 18:00,16.365,0.004,0,0,1.223,383.376,587.250,0.029
2022-06-12 17:00,2022-06-12 19:00,15.744,0.004,0,0,1.225,255.126,403.552,0.012
2022-06-12 18:00,2022-06-12 20:00,14.988,0.006,0,0,1.227,118.789,221.059,0.012
2022-06-12 19:00,2022-06-12 21:00,13.965,0.008,0,0,1.230,20.426,54.402,0.015
2022-06-12 20:00,2022-06-12 22:00,13.153,0.005,0,0,1.231,0,0,0.016
2022-06-12 21:00,2022-06-12 23:00,12.705,0.006,0,0,1.232,0,0,0.153
2022-06-12 22:00,2022-06-13 00:00,12.363,0.016,0,0,1.232,0,0,0.726
2022-06-12 23:00,2022-06-13 01:00,12.302,0.046,0,0,1.232,0,0,0.543
2022-06-13 00:00,2022-06-13 02:00,12.257,0.066,0,0,1.231,0,0,0.632
2022-06-13 01:00,2022-06-13 03:00,12.579,0.143,0,0,1.231,0,0,0.759
2022-06-13 02:00,2022-06-13 04:00,12.672,0.330,0,0,1.231,0.014,0.167,0.698
2022-06-13 03:00,2022-06-13 05:00,12.808,0.366,0,0,1.231,18.632,82.559,0.657
2022-06-13 04:00,2022-06-13 06:00,13.276,0.443,0,0,1.231,73.769,254.919,0.566
2022-06-13 05:00,2022-06-13 07:00,13.664,0.530,0,0,1.231,164.600,438.616,0.526
2022-06-13 06:00,2022-06-13 08:00,13.898,0.433,0,0,1.232,260.158,621.150,0.497
2022-06-13 07:00,2022-06-13 09:00,14.212,0.412,0,0,1.231,412.670,790.110,0.272
2022-06-13 08:00,2022-06-13 10:00,14.677,0.422,0,0,1.231,579.116,933.860,0.158
2022-06-13 09:00,2022-06-13 11:00,15.106,0.390,0,0,1.230,689.478,1042.840,0.143
2022-06-13 10:00,2022-06-13 12:00,15.412,0.311,0,0,1.230,758.952,1109.232,0.110
2022-06-13 11:00,2022-06-13 13:00,15.621,0.166,0,0,1.229,802.378,1128.980,0.087
2022-06-13 12:00,2022-06-13 14:00,15.738,0.072,0,0,1.229,791.176,1100.320,0.061
2022-06-13 13:00,2022-06-13 15:00,15.706,0.026,0,0,1.230,750.814,1025.640,0.050
2022-06-13 14:00,2022-06-13 16:00,15.499,0.010,0,0,1.231,660.412,909.594,0.047
2022-06-13 15:00,2022-06-13 17:00,15.163,0.006,0,0,1.232,537.528,760.380,0.065
2022-06-13 16:00,2022-06-13 18:00,14.682,0.005,0,0,1.234,398.585,588.150,0.206
2022-06-13 17:00,2022-06-13 19:00,14.125,0.005,0,0,1.236,250.098,404.540,0.226
2022-06-13 18:00,2022-06-13 20:00,13.495,0.003,0,0,1.237,117.039,222.127,0.083
2022-06-13 19:00,2022-06-13 21:00,12.618,0.004,0,0,1.239,20.656,55.384,0.257
2022-06-13 20:00,2022-06-13 22:00,12.026,0.005,0,0,1.240,0,0,0.721
2022-06-13 21:00,2022-06-13 23:00,11.959,0.009,0,0,1.241,0,0,0.863
2022-06-13 22:00,2022-06-14 00:00,11.737,0.010,0,0,1.241,0,0,0.918
2022-06-13 23:00,2022-06-14 01:00,11.728,0.009,0,0,1.240,0,0,0.874
2022-06-14 00:00,2022-06-14 02:00,11.809,0.005,0,0,1.239,0,0,0.909
2022-06-14 01:00,2022-06-14 03:00,11.950,0.004,0,0,1.238,0,0,0.969
2022-06-14 02:00,2022-06-14 04:00,12.033,0.003,0,0,1.237,0.026,0.205,0.966
2022-06-14 03:00,2022-06-14 05:00,12.324,0.002,0,0,1.237,19.725,83.679,0.956
2022-06-14 04:00,2022-06-14 06:00,13.214,0.001,0,0,1.236,87.557,255.938,0.946
2022-06-14 05:00,2022-06-14 07:00,14.149,0.001,0,0,1.235,203.286,439.560,0.936
2022-06-14 06:00,2022-06-14 08:00,14.722,0,0,0,1.234,303.898,621.900,0.947
2022-06-14 07:00,2022-06-14 09:00,15.257,0,0,0,1.233,405.619,790.784,0.913
2022-06-14 08:00,2022-06-14 10:00,16.002,0,0,0,1.230,624.112,934.396,0.565
2022-06-14 09:00,2022-06-14 11:00,16.720,0,0,0,1.228,769.370,1043.340,0.370
2022-06-14 10:00,2022-06-14 12:00,17.315,0,0,0,1.225,830.514,1109.732,0.469
2022-06-14 11:00,2022-06-14 13:00,17.717,0,0,0,1.223,813.856,1129.252,0.675
2022-06-14 12:00,2022-06-14 14:00,17.894,0.001,0,0,1.222,757.552,1100.820,0.756
2022-06-14 13:00,2022-06-14 15:00,17.846,0.002,0,0,1.221,674.058,1026.064,0.760
2022-06-14 14:00,2022-06-14 16:00,17.492,0.005,0,0,1.222,487.778,910.130,0.915
2022-06-14 15:00,2022-06-14 17:00,16.924,0.005,0,0,1.223,295.187,761.030,0.961
2022-06-14 16:00,2022-06-14 18:00,16.374,0.003,0,0,1.225,190.232,588.900,0.953
2022-06-14 17:00,2022-06-14 19:00,15.946,0.002,0,0,1.226,137.833,405.415,0.945
2022-06-14 18:00,2022-06-14 20:00,15.417,0.001,0,0,1.227,75.488,223.102,0.944
2022-06-14 19:00,2022-06-14 21:00,14.385,0,0,0,1.228,14.898,56.266,0.944
2022-06-14 20:00,2022-06-14 22:00,13.866,0,0,0,1.229,0,0,0.950
2022-06-14 21:00,2022-06-14 23:00,13.809,0.001,0,0,1.230,0,0,0.899
2022-06-14 22:00,2022-06-15 00:00,13.639,0.002,0,0,1.230,0,0,0.626
2022-06-14 23:00,2022-06-15 01:00,13.382,0.002,0,0,1.230,0,0,0.370
2022-06-15 00:00,2022-06-15 02:00,13.194,0.002,0,0,1.231,0,0,0.281
2022-06-15 01:00,2022-06-15 03:00,12.953,0.002,0,0,1.231,0,0,0.202
2022-06-15 02:00,2022-06-15 04:00,12.648,0.002,0,0,1.232,0.043,0.247,0.047
2022-06-15 03:00,2022-06-15 05:00,12.727,0.001,0,0,1.233,33.991,84.656,0.138
2022-06-15 04:00,2022-06-15 06:00,13.787,0,0,0,1.233,140.907,256.813,0.573
2022-06-15 05:00,2022-06-15 07:00,14.937,0.001,0,0,1.231,262.618,440.348,0.897
2022-06-15 06:00,2022-06-15 08:00,15.763,0,0,0,1.229,363.669,622.626,0.914
2022-06-15 07:00,2022-06-15 09:00,16.419,0,0,0,1.227,497.707,791.360,0.604
2022-06-15 08:00,2022-06-15 10:00,17.082,0,0,0,1.225,679.078,934.896,0.173
2022-06-15 09:00,2022-06-15 11:00,17.636,0,0,0,1.224,791.500,1043.612,0.044
2022-06-15 10:00,2022-06-15 12:00,18.031,0,0,0,1.222,857.152,1110.160,0.077
2022-06-15 11:00,2022-06-15 13:00,18.283,0,0,0,1.221,879.584,1129.600,0.196
2022-06-15 12:00,2022-06-15 14:00,18.389,0,0,0,1.220,856.094,1101.200,0.235
2022-06-15 13:00,2022-06-15 15:00,18.351,0,0,0,1.219,787.958,1026.468,0.388
2022-06-15 14:00,2022-06-15 16:00,18.172,0,0,0,1.219,677.026,910.630,0.799
2022-06-15 15:00,2022-06-15 17:00,17.876,0,0,0,1.220,551.578,761.530,0.872
2022-06-15 16:00,2022-06-15 18:00,17.392,0,0,0,1.221,393.833,589.500,0.791
2022-06-15 17:00,2022-06-15 19:00,16.736,0,0,0,1.222,254.852,406.165,0.460
2022-06-15 18:00,2022-06-15 20:00,15.744,0,0,0,1.225,122.160,223.934,0.574
2022-06-15 19:00,2022-06-15 21:00,14.427,0,0,0,1.228,19.819,57.039,0.793
2022-06-15 20:00,2022-06-15 22:00,13.860,0,0,0,1.231,0,0,0.953
2022-06-15 21:00,2022-06-15 23:00,13.683,0,0,0,1.232,0,0,0.983
2022-06-15 22:00,2022-06-16 00:00,13.500,0,0,0,1.233,0,0,0.979
2022-06-15 23:00,2022-06-16 01:00,13.334,0,0,0,1.234,0,0,0.978
2022-06-16 00:00,2022-06-16 02:00,13.172,0.001,0,0,1.234,0,0,0.971
2022-06-16 01:00,2022-06-16 03:00,12.947,0.003,0,0,1.235,0,0,0.930
2022-06-16 02:00,2022-06-16 04:00,12.716,0.005,0,0,1.236,0.021,0.288,0.839
2022-06-16 03:00,2022-06-16 05:00,12.781,0.004,0,0,1.236,14.696,85.509,0.897
2022-06-16 04:00,2022-06-16 06:00,13.302,0.003,0,0,1.236,51.817,257.563,0.936
2022-06-16 05:00,2022-06-16 07:00,13.992,0,0,0,1.235,109.563,440.973,0.904
2022-06-16 06:00,2022-06-16 08:00,14.980,0,0,0,1.232,310.046,623.150,0.396
2022-06-16 07:00,2022-06-16 09:00,16.138,0,0,0,1.229,557.400,791.860,0.060
2022-06-16 08:00,2022-06-16 10:00,17.095,0,0,0,1.226,708.190,935.360,0.006
2022-06-16 09:00,2022-06-16 11:00,17.776,0,0,0,1.223,804.978,1043.888,0
2022-06-16 10:00,2022-06-16 12:00,18.262,0,0,0,1.221,865.192,1110.280,0
2022-06-16 11:00,2022-06-16 13:00,18.566,0,0,0,1.220,883.752,1130.028,0
2022-06-16 12:00,2022-06-16 14:00,18.654,0,0,0,1.220,856.854,1101.320,0
2022-06-16 13:00,2022-06-16 15:00,18.549,0,0,0,1.220,791.086,1026.740,0.193
2022-06-16 14:00,2022-06-16 16:00,18.317,0,0,0,1.221,679.690,911.070,0.724
2022-06-16 15:00,2022-06-16 17:00,17.944,0,0,0,1.222,461.363,762.030,0.921
2022-06-16 16:00,2022-06-16 18:00,17.295,0,0,0,1.223,220.130,590,0.942
2022-06-16 17:00,2022-06-16 19:00,16.649,0,0,0,1.224,125.511,406.790,0.943
2022-06-16 18:00,2022-06-16 20:00,16.056,0,0,0,1.226,62.673,224.627,0.972
2022-06-16 19:00,2022-06-16 21:00,15.186,0,0,0,1.227,9.650,57.702,0.984
2022-06-16 20:00,2022-06-16 22:00,14.720,0,0,0,1.228,0,0,0.981
2022-06-16 21:00,2022-06-16 23:00,14.418,0,0,0,1.229,0,0,0.915
2022-06-16 22:00,2022-06-17 00:00,13.742,0.001,0,0,1.230,0,0,0.245
2022-06-16 23:00,2022-06-17 01:00,13.301,0.001,0,0,1.231,0,0,0.158
2022-06-17 00:00,2022-06-17 02:00,13.283,0.004,0,0,1.232,0,0,0.753
2022-06-17 01:00,2022-06-17 03:00,13.243,0.009,0,0,1.233,0,0,0.934
2022-06-17 02:00,2022-06-17 04:00,13.142,0.008,0,0,1.232,0.054,0.323,0.944
2022-06-17 03:00,2022-06-17 05:00,13.483,0.005,0,0,1.232,19.796,86.214,0.919
2022-06-17 04:00,2022-06-17 06:00,14.533,0.001,0,0,1.231,85.034,258.234,0.893
2022-06-17 05:00,2022-06-17 07:00,15.757,0,0,0,1.229,183.354,441.473,0.929
2022-06-17 06:00,2022-06-17 08:00,16.611,0,0,0,1.227,247.034,623.650,0.949
2022-06-17 07:00,2022-06-17 09:00,17.441,0,0,0,1.223,328.553,792.146,0.940
2022-06-17 08:00,2022-06-17 10:00,18.284,0,0,0,1.220,445.614,935.610,0.956
2022-06-17 09:00,2022-06-17 11:00,18.947,0.003,0,0,1.216,484.186,1044.340,0.958
2022-06-17 10:00,2022-06-17 12:00,19.531,0.020,0,0,1.213,543.686,1110.732,0.962
2022-06-17 11:00,2022-06-17 13:00,19.745,0.057,0,0,1.212,487.801,1130.252,0.973
2022-06-17 12:00,2022-06-17 14:00,19.432,0.056,0,0,1.212,311.863,1101.772,0.981
2022-06-17 13:00,2022-06-17 15:00,19.181,0.024,0,0,1.212,227.513,1027.216,0.971
2022-06-17 14:00,2022-06-17 16:00,19.521,0.003,0,0,1.209,317.548,911.344,0.852
2022-06-17 15:00,2022-06-17 17:00,19.982,0.001,0,0,1.206,339.384,762.494,0.934
2022-06-17 16:00,2022-06-17 18:00,19.674,0.001,0,0,1.204,123.627,590.500,0.967
2022-06-17 17:00,2022-06-17 19:00,19.087,0,0,0,1.202,54.244,407.290,0.970
2022-06-17 18:00,2022-06-17 20:00,18.823,0,0,0,1.202,30.381,225.199,0.954
2022-06-17 19:00,2022-06-17 21:00,18.598,0,0,0,1.203,12.940,58.246,0.925
2022-06-17 20:00,2022-06-17 22:00,18.234,0,0,0,1.204,0,0,0.934
2022-06-17 21:00,2022-06-17 23:00,17.869,0,0,0,1.206,0,0,0.922
2022-06-17 22:00,2022-06-18 00:00,17.447,0,0,0,1.208,0,0,0.920
2022-06-17 23:00,2022-06-18 01:00,16.972,0,0,0,1.210,0,0,0.783
2022-06-18 00:00,2022-06-18 02:00,16.506,0,0,0,1.211,0,0,0.418
2022-06-18 01:00,2022-06-18 03:00,16.078,0,0,0,1.212,0,0,0.129
2022-06-18 02:00,2022-06-18 04:00,15.778,0,0,0,1.211,0.060,0.353,0.026
2022-06-18 03:00,2022-06-18 05:00,15.800,0,0,0,1.212,29.195,86.803,0.024
2022-06-18 04:00,2022-06-18 06:00,16.571,0,0,0,1.213,121.595,258.734,0.063
2022-06-18 05:00,2022-06-18 07:00,17.269,0,0,0,1.212,245.308,441.973,0.080
2022-06-18 06:00,2022-06-18 08:00,18.140,0,0,0,1.210,393.928,624.090,0.081
2022-06-18 07:00,2022-06-18 09:00,18.893,0,0,0,1.207,547.916,792.396,0.082
2022-06-18 08:00,2022-06-18 10:00,19.377,0,0,0,1.206,674.178,935.860,0.008
2022-06-18 09:00,2022-06-18 11:00,19.530,0,0,0,1.207,772.628,1044.388,0.001
2022-06-18 10:00,2022-06-18 12:00,19.462,0,0,0,1.208,825.654,1110.780,0
